iter	Logloss
0	0.679377535
1	0.6667055178
2	0.6551657179
3	0.6449948831
4	0.6354849643
5	0.6271786474
6	0.6191184513
7	0.6121846572
8	0.6054120493
9	0.5993138327
10	0.5940662909
11	0.5890674113
12	0.5846909566
13	0.5807311675
14	0.576896171
15	0.5733352924
16	0.5701437667
17	0.567062992
18	0.5644000303
19	0.561979236
20	0.5596397972
21	0.5576128632
22	0.5556559108
23	0.5539720165
24	0.5523211876
25	0.5506746646
26	0.5494004754
27	0.5482232307
28	0.5469218115
29	0.5457764254
30	0.544785528
31	0.5438531687
32	0.5428675124
33	0.5420972099
34	0.5415053088
35	0.5408804705
36	0.5401174424
37	0.5394060537
38	0.5388115469
39	0.538278577
40	0.5378015337
41	0.5372660652
42	0.5369116117
43	0.5364527834
44	0.5360137322
45	0.535605342
46	0.5352148634
47	0.5348979503
48	0.5345015194
49	0.5342177434
50	0.5338470315
51	0.5335882721
52	0.5333694751
53	0.5330397852
54	0.5328156673
55	0.5325859219
56	0.5323341795
57	0.5321314184
58	0.5318510613
59	0.5315885576
60	0.531376449
61	0.5312024548
62	0.531019772
63	0.5307371895
64	0.5305761785
65	0.5303385511
66	0.5301160728
67	0.5299254173
68	0.5297638234
69	0.5295523013
70	0.5294130394
71	0.5292495454
72	0.5290358995
73	0.5288959397
74	0.5287649461
75	0.5286568257
76	0.5285333949
77	0.5283788948
78	0.5282425901
79	0.5281100307
80	0.5279040343
81	0.527781607
82	0.5275646337
83	0.5274225622
84	0.5272209741
85	0.5271153185
86	0.527013468
87	0.526941974
88	0.5268282873
89	0.526687008
90	0.5265343679
91	0.5264499516
92	0.5263687712
93	0.5262302569
94	0.5261237319
95	0.5259676485
96	0.5258658014
97	0.5257851212
98	0.5257165051
99	0.5256356453
100	0.5255273993
101	0.5254108878
102	0.5252545432
103	0.5251902697
104	0.5251373762
105	0.5249957609
106	0.5248570576
107	0.5247931567
108	0.5246102913
109	0.5245175882
110	0.5244561958
111	0.5243377645
112	0.5242047281
113	0.5240731658
114	0.5239703795
115	0.5238685345
116	0.5237740534
117	0.5235651453
118	0.5234763708
119	0.5233320304
120	0.5232531379
121	0.5231718207
122	0.5231510231
123	0.5230812673
124	0.5229979888
125	0.5229207841
126	0.5227855576
127	0.5227288733
128	0.522689699
129	0.5225674059
130	0.5224577493
131	0.5223331599
132	0.5223053905
133	0.5222172878
134	0.5221634498
135	0.5220631995
136	0.5219748011
137	0.5219201749
138	0.5217974143
139	0.5216923308
140	0.5215956555
141	0.5214704587
142	0.5214258165
143	0.5213267869
144	0.5212171055
145	0.5211307633
146	0.5210017266
147	0.5208925348
148	0.5208096146
149	0.5207171485
150	0.5206509763
151	0.5205795639
152	0.5204765833
153	0.5204390887
154	0.5203655114
155	0.5202335648
156	0.5201597498
157	0.5200979942
158	0.5199637951
159	0.5198687047
160	0.5197792378
161	0.5196446929
162	0.519615496
163	0.5195693309
164	0.5195373722
165	0.5194859675
166	0.519428329
167	0.5193407455
168	0.5191955922
169	0.5191505148
170	0.5190167852
171	0.5189465003
172	0.5188830057
173	0.5187896064
174	0.5187398395
175	0.5186474342
176	0.5185637618
177	0.5184861232
178	0.5183609057
179	0.5182797036
180	0.5181998325
181	0.5181080552
182	0.5180335788
183	0.5179876354
184	0.5178822628
185	0.5178201785
186	0.5177362813
187	0.5176503738
188	0.517563472
189	0.5174844574
190	0.5174014013
191	0.5172800446
192	0.51717073
193	0.5170641638
194	0.517004591
195	0.5169426165
196	0.5168193216
197	0.5167315113
198	0.5167192627
199	0.516623008
200	0.5165739682
201	0.5164743577
202	0.516382418
203	0.5162277835
204	0.516142497
205	0.5161040854
206	0.5160669634
207	0.5159769073
208	0.5159198466
209	0.5158248309
210	0.5157127292
211	0.515625345
212	0.5155443725
213	0.5154585162
214	0.5153807741
215	0.5153306654
216	0.5152651533
217	0.5151573733
218	0.5150447143
219	0.5149946418
220	0.5148497003
221	0.5147715368
222	0.5147042082
223	0.5145948844
224	0.5145027748
225	0.5144586345
226	0.5144263083
227	0.514328526
228	0.5142846018
229	0.5141914487
230	0.5141104893
231	0.5140398435
232	0.5139514206
233	0.5138432422
234	0.5137516497
235	0.513646052
236	0.5135189414
237	0.5134548174
238	0.5133770653
239	0.5132991088
240	0.5132322368
241	0.513121679
242	0.5130305006
243	0.5129093565
244	0.512859145
245	0.512814885
246	0.5127019652
247	0.512558535
248	0.5124947495
249	0.5123860741
250	0.5123013756
251	0.5122053015
252	0.512086852
253	0.5119990484
254	0.5118968305
255	0.5118356777
256	0.5117355775
257	0.5116701002
